text,label
My sister is hearing and seeing things that aren't there since this afternoon. We need help getting to the hospital quickly.,Psychiatry_MentalHealth
My father-in-law fell down the stairs and the leg looks broken since this morning. Can you send an ambulance immediately?,Orthopedics
"My grandmother is a cancer patient and needs to go for radiotherapy. Please send transport right away, this is urgent.",Oncology
My grandfather has severe sinus pain and pressure with fever. Could you arrange pickup for the scheduled hospital appointment?,ENT
My sister is showing yellowing of the eyes and skin for the past few hours. Please confirm a pickup time for the hospital visit.,Gastroenterology
My colleague has uncontrolled diabetes and needs a checkup. Can you send an ambulance immediately?,General_Medicine
My uncle needs a wheelchair-accessible ride for a physiotherapy session. Could you arrange pickup for the scheduled hospital appointment?,Orthopedics
My grandmother has chronic tonsillitis and needs a specialist consultation tomorrow. Requesting a car for hospital transport.,ENT
My father is extremely confused and not recognizing family members right now. We need urgent transport to the hospital.,Psychiatry_MentalHealth
My grandmother is due for a routine urology checkup. Requesting a car for hospital transport.,Urology
"My mother has general body weakness and wants to see a doctor. Need immediate pickup, this cannot wait.",General_Medicine
"My colleague has severe pain in the hip and can't walk for the past few hours. Please send transport right away, this is urgent.",Orthopedics
"My colleague is having severe difficulty breathing suddenly, just now. Please arrange a wheelchair-accessible pickup.",Pulmonology
A family friend fainted and is confused right now. We need help getting to the hospital quickly.,Neurology
My uncle has sudden hearing loss in one ear. Requesting a car for hospital transport.,ENT
My uncle is unable to swallow properly due to a severely swollen throat since last night. We need a vehicle to reach the hospital as soon as possible.,ENT
My wife has a scheduled dialysis appointment. Can someone be sent to pick us up for the hospital?,Nephrology_Dialysis
"My mother is showing yellowing of the eyes and skin. Need immediate pickup, this cannot wait.",Gastroenterology
"My wife has general body weakness and wants to see a doctor suddenly, just now. Need immediate pickup, this cannot wait.",General_Medicine
My sister-in-law is pregnant and the water just broke since this afternoon. Can you send an ambulance immediately?,Obstetrics_Gynecology
My brother is a known heart patient and is feeling severe chest discomfort. We need urgent transport to the hospital.,Cardiology
"My mother is having a severe allergic reaction and the face is swelling for the past few hours. Need immediate pickup, this cannot wait.",Emergency_Trauma
"My father-in-law has sudden hearing loss in one ear right now. Please send transport right away, this is urgent.",ENT
My elderly neighbor is due for a follow-up after knee surgery. Can you send an ambulance immediately?,Orthopedics
My wife has a persistent cough and chest congestion today. We need help getting to the hospital quickly.,Pulmonology
My colleague is having a seizure right now. Requesting a car for hospital transport.,Neurology
"My grandfather is due for a follow-up scan after cancer treatment. Need immediate pickup, this cannot wait.",Oncology
My mother-in-law is due for a catheter change appointment for the past few days. Please confirm a pickup time for the hospital visit.,Urology
My elderly neighbor has chronic tonsillitis and needs a specialist consultation tomorrow. Please arrange a wheelchair-accessible pickup.,ENT
My uncle needs a routine checkup for managing diabetes medication tomorrow. We need a vehicle to reach the hospital as soon as possible.,General_Medicine
My mother has a foreign object stuck in the ear since last night. Can someone be sent to pick us up for the hospital?,ENT
A family friend is bleeding heavily and going pale. We need urgent transport to the hospital.,Emergency_Trauma
"My uncle has severe urinary retention and is in a lot of discomfort suddenly, just now. Please book a ride to the hospital for the appointment.",Urology
"My niece needs urgent care after a miscarriage. Please send transport right away, this is urgent.",Obstetrics_Gynecology
My mother-in-law is having a seizure. Could you arrange pickup for the scheduled hospital appointment?,Neurology
My colleague has recurring urinary tract infections and needs a checkup. Please arrange a wheelchair-accessible pickup.,Urology
My grandmother has a bad case of the flu and needs to see a doctor for the past few hours. Can you send an ambulance immediately?,General_Medicine
My grandfather has a chemotherapy session booked for the past few days. Please book a ride to the hospital for the appointment.,Oncology
"My aunt is badly injured after a car crash suddenly, just now. Can you send an ambulance immediately?",Emergency_Trauma
My elderly neighbor has been unusually withdrawn and not making sense when speaking tomorrow. Can someone be sent to pick us up for the hospital?,Psychiatry_MentalHealth
My mother-in-law has asthma and is having a bad attack since last night. We need urgent transport to the hospital.,Pulmonology
"My mother needs a wheelchair-accessible ride for a physiotherapy session for the past few days. Please send transport right away, this is urgent.",Orthopedics
"My brother hurt the back badly while working and can't sit up right now. Please send transport right away, this is urgent.",Orthopedics
My aunt is due for a follow-up after recent heart surgery for the past few days. We need a vehicle to reach the hospital as soon as possible.,Cardiology
My colleague has chronic back pain and can barely move around tomorrow. Can someone be sent to pick us up for the hospital?,Orthopedics
My baby has a high fever and is unusually drowsy since this morning. Can you send an ambulance immediately?,Pediatrics
